"CO_ENTIDADE","nome_escola_2020","situacao_2021","dependencia","matriculas_2020","address","Latitude","Longitude ","rede"
35804174,"SABER CRESCER E COMPANHIA","paralisada_2021","3_privada_nao_conveniada",18,"RUA ALCIDES DE QUEIROS, 358 RUA. CASA BRANSA. 09015-550 Santo André - SP.","-46.51883"," -23.66074","privada"
35804496,"ESCOLA DE EDUCACAO INFANTIL A FAZENDINHA","paralisada_2021","3_privada_nao_conveniada",12,"ANDRADAS, 234 AVENIDA. VILA SANTA TERESA. 09030-350 Santo André - SP.","-46.52928"," -23.66768","privada"
35812171,"BARAO D BG NUCLEO DE EDUCACAO INFANTIL","paralisada_2021","3_privada_nao_conveniada",19,"RUA IRA, 96 RUA. VILA CAMILOPOLIS. 09240-100 Santo André - SP.","-46.5248"," -23.62372","privada"
35401419,"MARIA DO CARMO NEVES RIBEIRO CRECHE MUNICIPAL","paralisada_2021","1_publica",12,"FRANCISCO ANTONIO MAFRA, 1383 CENTRO. 14390-000 Santo Antônio da Alegria - SP.","-47.149261"," -21.0932931","pública ou conveniada"
35158653,"INTEGRADO COLEGIO","paralisada_2021","3_privada_nao_conveniada",23,"RUA DOUTOR JORGE TIBIRICA, 1335 RUA. CENTRO. 13833-090 Santo Antônio de Posse - SP.","-46.9140291"," -22.60508","privada"
35430900,"LUMIAR INTERNACIONAL ESCOLA","extinta_2021","3_privada_nao_conveniada",12,"ESTRADA MUNICIPAL DO LAGEADO, SN LAGEADO. 12450-970 Santo Antônio do Pinhal - SP.","-45.6571083"," -22.7913346","privada"
35006539,"BERCARIO NOVO TEMPO","paralisada_2021","3_privada_nao_conveniada",38,NA,"NA"," NA","privada"
35110127,"PEQUENO PRINCIPE ESCOLA","paralisada_2021","3_privada_nao_conveniada",10,"RANGEL PESTANA, 395 JABAQUARA. 11013-553 Santos - SP.","-46.3393018"," -23.9421015","privada"
35155385,"BALAO MAGICO COLEGIO","extinta_2021","3_privada_nao_conveniada",4,"NEBIAS CONSELHEIRO, 516 AVENIDA. ENCRUZILHADA. 11045-000 Santos - SP.","-46.32283"," -23.95643","privada"
35161697,"PEQUENO PRINCIPE ESCOLA UNIDADE II","paralisada_2021","3_privada_nao_conveniada",24,"MANOEL VITORINO DOUTOR, 40 RUA. GONZAGA. 11060-430 Santos - SP.","-46.335936"," -23.9622002","privada"
35168497,"CRISTAL MAGICO RECREACAO INFANTIL","paralisada_2021","3_privada_nao_conveniada",31,"ARABUTAN, 40 RUA. APARECIDA. 11035-220 Santos - SP.","-46.30524"," -23.97756","privada"
35811185,"ALEXANDRE HERCULANO COLEGIO","paralisada_2021","3_privada_nao_conveniada",4,"ALEXANDRE HERCULANO, 73 RUA. BOQUEIRAO. 11050-030 Santos - SP.","-46.32545"," -23.95947","privada"
35004822,"ATHOS METODO DE ENSINO INTEGRADO","paralisada_2021","3_privada_nao_conveniada",1,"LUZITANIA, 337 VILA LUSITANIA. 09725-150 São Bernardo do Campo - SP.","-46.556516"," -23.7107549","privada"
35005900,"ESCOLA DE EDUCACAO INFANTIL CANTINHO DA TIA ZENI - EIRELI - EPP","paralisada_2021","3_privada_nao_conveniada",18,"SENADOR RICARDO BATISTA, 631 ASSUNCAO. 09812-510 São Bernardo do Campo - SP.","NaN"," NaN","privada"
35006301,"ESCOLA DE EDUCACAO INFANTIL DOM QUIXOTE","paralisada_2021","3_privada_nao_conveniada",7,"DOS ALAMOS, 33 DOS CASA. 09840-240 São Bernardo do Campo - SP.","NaN"," NaN","privada"
35006309,"NUCLEO DE DESENVOLVIMENTO INFANTIL BINUI","paralisada_2021","3_privada_nao_conveniada",27,"PRINCESA IZABEL, 451 NOVA PETROPOLIS. 09771-110 São Bernardo do Campo - SP.","NaN"," NaN","privada"
35006315,"ESCOLA DE EDUCACAO INFANTIL BRINCANDO E APRENDENDO","paralisada_2021","3_privada_nao_conveniada",7,"GUILHERME LORENZONI, 12 ALVES DIAS. 09851-020 São Bernardo do Campo - SP.","NaN"," NaN","privada"
35006321,"MANSAO BEBE II","paralisada_2021","3_privada_nao_conveniada",10,"VICENTE DE CARVALHO, 710 ANCHIETA. 09732-600 São Bernardo do Campo - SP.","NaN"," NaN","privada"
35006327,"COLEGIO BATISTINI","paralisada_2021","3_privada_nao_conveniada",13,"GALVAO BUENO, 4643 BATISTINI. 09842-080 São Bernardo do Campo - SP.","NaN"," NaN","privada"
35006339,"BALAO MAGICO SISTEMA DE ENSINO","paralisada_2021","3_privada_nao_conveniada",54,"GAETANO ANGELI, 9 SANTA TEREZINHA. 09781-350 São Bernardo do Campo - SP.","NaN"," NaN","privada"
35006356,"ESCOLA DE RECREACAO INFANTIL MARANATHA","paralisada_2021","3_privada_nao_conveniada",36,"ASSUMPTA SABATINI ROSSI, 133 BATISTINI. 09842-000 São Bernardo do Campo - SP.","NaN"," NaN","privada"
35292163,"MEIMEI INSTITUICAO ASSISTENCIAL","paralisada_2021","2_privada_conveniada",62,"FRANCISCO ALVES, 275 RUA. PAULICEIA. 09692-000 São Bernardo do Campo - SP.","-46.5835018"," -23.670548","pública ou conveniada"
35292278,"ALFA MAIOR CENTRO PEDAGOGICO","paralisada_2021","3_privada_nao_conveniada",42,"AMERICO BRASILIENSE, 656 RUA. CENTRO. 09715-021 São Bernardo do Campo - SP.","-46.5463910624385"," -23.7126748496667","privada"
35481257,"CENTRO EDUCACIONAL COGNITIVO","paralisada_2021","3_privada_nao_conveniada",8,"AMAPA, 59 RUA. RUDGE RAMOS. 09634-050 São Bernardo do Campo - SP.","-46.569110462442"," -23.6528661148623","privada"
35481269,"RECANTO INFANTIL PEDRITA","paralisada_2021","3_privada_nao_conveniada",42,"ARMANDO PINELLI, 53 RUA. TABOAO. 09671-020 São Bernardo do Campo - SP.","-46.6087324"," -23.6649999","privada"
35481518,"EDUCATI EDUCACAO INFANTIL","paralisada_2021","3_privada_nao_conveniada",64,"IZABEL PRINCESA, 137 ALAMEDA. NOVA PETROPOLIS. 09771-110 São Bernardo do Campo - SP.","-46.5483587142514"," -23.7033433607069","privada"
35495827,"EDUCANDARIO ALFA E OMEGA ESCOLA DE EDUCACAO INFANTIL","paralisada_2021","3_privada_nao_conveniada",20,"JOAQUIM SERRA, 217 RUA. INDEPENDENCIA. 09860-030 São Bernardo do Campo - SP.","-46.57903352"," -23.69770154","privada"
35499122,"CENTRO EDUCACIONAL FRUTO DA TERRA","paralisada_2021","3_privada_nao_conveniada",20,"RUA SECONDO MODOLIN, 163 CENTRO. 09725-240 São Bernardo do Campo - SP.","-46.55745174"," -23.71294085","privada"
35568703,"PASSINHOS DO SABER RECANTO INFANTIL","paralisada_2021","3_privada_nao_conveniada",18,"MARTINS, 258 RUA. PAULICEIA. 09686-000 São Bernardo do Campo - SP.","-46.5915338"," -23.6655165","privada"
35569392,"RAIOS DO SOL ESCOLA INFANTIL","paralisada_2021","3_privada_nao_conveniada",4,"MARCILIO CONRADO, 215 RUA. RIO GRANDE. 09830-291 São Bernardo do Campo - SP.","-46.53067292"," -23.7812856","privada"
35569628,"ASAS DO SABER ESCOLA DE EDUCACAO INFANTIL","paralisada_2021","3_privada_nao_conveniada",17,"SILVA BUENO, 156 RUA. JORDANOPOLIS. 09891-470 São Bernardo do Campo - SP.","-46.5687394"," -23.6845819","privada"
35585506,"EQUILIBRIUM NUCLEO DE EDUCACAO INFANTIL BILINGUE","paralisada_2021","3_privada_nao_conveniada",79,"ARTHUR BERNARDES PRESIDENTE, 457 AVENIDA. RUDGE RAMOS. 09618-000 São Bernardo do Campo - SP.","-46.5635568624739"," -23.6672926771987","privada"
35586146,"NUCLEO DE EDUCACAO INTEGRADA ARGOS","paralisada_2021","3_privada_nao_conveniada",26,"RUA GENERAL OSORIO, 205 RUA. CENTRO. 09715-380 São Bernardo do Campo - SP.","NaN"," NaN","privada"
35051275,"JOSE CORONA EMEI","paralisada_2021","1_publica",33,"RUA MOGI GUACU, 80 RUA. OLIMPICO. 09570-570 São Caetano do Sul - SP.","-46.5603587497026"," -23.6261197552085","pública ou conveniada"
35051317,"LUIZ JOSE GIORGETTI EMEI","paralisada_2021","1_publica",17,"IVAI, 63 RUA. SANTA MARIA. 09560-570 São Caetano do Sul - SP.","-46.55679063"," -23.63364925","pública ou conveniada"
35169341,"NOSSA SENHORA APARECIDA PAROQUIA","extinta_2021","2_privada_conveniada",36,"RUA FLORIDA, 975 RUA. BARCELONA. 09551-000 São Caetano do Sul - SP.","-46.55079621"," -23.62444115","pública ou conveniada"
35464405,"ARTE KIDS UNIDADE I COLEGIO","paralisada_2021","3_privada_nao_conveniada",52,"DEODORO MARECHAL, 2776 RUA. CENTRO. 13560-201 São Carlos - SP.","-47.8834887"," -22.0151019","privada"
35104346,"PATOTA SAPECA ESCOLA DE EDUCACAO INFANTIL","extinta_2021","3_privada_nao_conveniada",7,"RUA RUBI, 81 RUA. ANCHIETA. 15055-020 São José do Rio Preto - SP.","-49.3689371"," -20.7951832","privada"
35174567,"UNICRESCER COLEGIO EDUCACAO INFANTIL E ENSINO FUNDAMENTAL","paralisada_2021","3_privada_nao_conveniada",25,"JOSE MARIA CAPITAO, 1459 RUA. JARDIM URANO. 15084-150 São José do Rio Preto - SP.","-49.3738537"," -20.8308484","privada"
35188694,"TRAVESSURA E ARTE ESCOLA DE EDUCACAO INFANTIL","paralisada_2021","3_privada_nao_conveniada",44,"RUA BURITAMA, 3339 RUA. ELDORADO. 15043-320 São José do Rio Preto - SP.","-49.401169"," -20.7915066","privada"
35195480,"MAANAIM CENTRO EDUCACIONAL INFANTIL","extinta_2021","3_privada_nao_conveniada",14,"LINO JOSE DE SEIXAS, 827 AVENIDA. JARDIM DOS SEIXAS. 15061-060 São José do Rio Preto - SP.","-49.366502"," -20.8072229","privada"
35483400,"ESPACO CRIANCA ESCOLA DE EDUCACAO INFANTIL","extinta_2021","3_privada_nao_conveniada",103,"WALDOMIRO NADOTTI, 681 RUA. JARDIM YOLANDA. 15061-540 São José do Rio Preto - SP.","-49.3504043"," -20.8082574","privada"
35803984,"AQUARELA ESCOLA DE EDUCACAO INFANTIL","extinta_2021","3_privada_nao_conveniada",10,"RUA JOAO CANDIDO FERREIRA, 3941 RUA. JARDIM NAZARETH. 15055-210 São José do Rio Preto - SP.","-49.364905"," -20.787476","privada"
35004213,"CENTRO EDUCACIONAL MOINHO DE VENTO","extinta_2021","3_privada_nao_conveniada",24,"IPANEMA, 632 JARDIM SATELITE. 12230-070 São José dos Campos - SP.","-45.8817571"," -23.228332","privada"
35006516,"CENTRO EDUCACIONAL CRESCER FELIZ","extinta_2021","3_privada_nao_conveniada",10,NA,"NA"," NA","privada"
35006699,"INSTITUTO EDUCACIONAL ALETEA","extinta_2021","3_privada_nao_conveniada",41,NA,"NA"," NA","privada"
35006938,"COLEGIO CASTELLI","paralisada_2021","3_privada_nao_conveniada",4,NA,"NA"," NA","privada"
35187963,"EDWARD BERTHOLINI INSTITUTO EDUCACIONAL","paralisada_2021","3_privada_nao_conveniada",16,"JOSE FRANCISCO ALVES, 149 RUA. VILA EMA. 12243-060 São José dos Campos - SP.","-45.9019841"," -23.2063418","privada"
35194451,"BALAO MAGICO ESCOLA INFANTIL","paralisada_2021","3_privada_nao_conveniada",15,"IGUAPE, 330 AVENIDA. JARDIM SATELITE. 12230-720 São José dos Campos - SP.","-45.8839386"," -23.2350999","privada"
35307567,"PINGUINHO DE GENTE ESCOLA INFANTIL","extinta_2021","3_privada_nao_conveniada",20,"SEBASTIAO HUMEL, 721 RUA. CENTRO. 12210-200 São José dos Campos - SP.","-45.8811659"," -23.1802202","privada"
35469920,"MUNDO CRIANCA CENTRO EDUCACIONAL","extinta_2021","3_privada_nao_conveniada",13,"CLOVIS BEVILACQUA, 634 RUA. JARDIM ESPLANADA. 12242-790 São José dos Campos - SP.","-45.9040593"," -23.1990932","privada"
35561861,"PLURAL COLEGIO UNIDADE I","paralisada_2021","3_privada_nao_conveniada",35,"FLORIPES BICUDO MARTINS, 161 PRACA. JARDIM ESPLANADA. 12242-471 São José dos Campos - SP.","-45.9089937"," -23.197937","privada"
35802924,"SAO BENTO INSTITUTO","extinta_2021","3_privada_nao_conveniada",48,"OURO FINO, 320 AVENIDA. BOSQUE DOS EUCALIPTOS. 12233-400 São José dos Campos - SP.","-45.8881889"," -23.2381054","privada"
35808866,"MEU CANTINHO INSTITUTO EDUCACIONAL","extinta_2021","3_privada_nao_conveniada",11,"VINTE E CINCO DE JULHO, 80 RUA. JARDIM DAS CEREJEIRAS. 12225-540 São José dos Campos - SP.","-45.7879025"," -23.1908383","privada"
35808945,"MUNDO ENCANTADO CENTRO DE ORIENTACAO E RECREACAO","extinta_2021","3_privada_nao_conveniada",5,"BENEDITO PEREIRA, 110 RUA. BOSQUE DOS EUCALIPTOS. 12233-130 São José dos Campos - SP.","-45.8846249"," -23.2411542","privada"
35304797,"WILLIAN CESAR DE FIGUEIREDO BELO COLEGIO","extinta_2021","3_privada_nao_conveniada",23,"RUA HONORIO AUGUSTO DE CAMARGO, 09 AVENIDA. CENTRO. 06890-000 São Lourenço da Serra - SP.","-46.9519053"," -23.8541832","privada"
35005789,"CRESCER E APRENDER CENTRO EDUCACIONAL","paralisada_2021","2_privada_conveniada",34,"CORONEL JOAQUIM FLORIANO, 620 CENTRO. 18650-000 São Manuel - SP.","NaN"," NaN","pública ou conveniada"
35004306,"COLEGIO SALES","extinta_2021","3_privada_nao_conveniada",52,"JULIO BUONO, 1008 VILA GUSTAVO. 02201-000 São Paulo - SP.","NaN"," NaN","privada"
35004501,"ESCOLA DE EDUCACAO INFANTIL SABIDINHO","paralisada_2021","3_privada_nao_conveniada",9,"PROFESSOR DANTAS JUNIOR, 82 JARDIM PEDREIRA. 04468-040 São Paulo - SP.","NaN"," NaN","privada"
35004502,"ESCOLA CIRANDA","paralisada_2021","3_privada_nao_conveniada",10,"AVENIDA NOSSA SENHORA DA ENCARNACAO, 262 JARDIM MARIA ESTELA. 04180-081 São Paulo - SP.","NaN"," NaN","privada"
35004512,"ESCOLA BALUARTE","paralisada_2021","3_privada_nao_conveniada",20,"RUA WALTRUDES CORREA, 183 PARQUE SAO DOMINGOS. 05122-070 São Paulo - SP.","NaN"," NaN","privada"
35004520,"GRUPO MARQUES ESCOLA","extinta_2021","3_privada_nao_conveniada",14,"RUA GENERAL BRASILIO TABORDA, 369 JD. BONFIGLIOLI. 05591-100 São Paulo - SP.","NaN"," NaN","privada"
35004705,"ESCOLA SANTIAGO DE COMPOSTELA","extinta_2021","3_privada_nao_conveniada",70,"RUA MARCELINO CHAMPAGNAT, 228 JARDIM DA GLORIA. 04114-000 São Paulo - SP.","NaN"," NaN","privada"
35004740,"EXPRESSINHO MAGICO EDUCACAO INFANTIL","paralisada_2021","3_privada_nao_conveniada",11,"RUA ASTOLFO MARQUES, 211 JARDIM SANTA TEREZINHA. 03572-260 São Paulo - SP.","NaN"," NaN","privada"
35004971,"NUCLEO RECREATIVO ARTE DO ENSINO","extinta_2021","3_privada_nao_conveniada",58,"RUA REFINARIA MATARIPE, 448 VILAANTONIETA. 03477-010 São Paulo - SP.","-46.51283201"," -23.57007885","privada"
35004974,"ESC PART CLUBE DA LULUZINHA E E I","paralisada_2021","3_privada_nao_conveniada",22,"RUA SEBASTIAO FERNANDES PALMA, 14 VILA ITABERABA. 02846-260 São Paulo - SP.","NaN"," NaN","privada"
35005047,"ESCOLA DE EDUCACAO INFANTIL E BOM SONHAR - UNIDADE III","paralisada_2021","3_privada_nao_conveniada",47,"RUA JULIA LOPES DE ALMEIDA, 164 VILA PAULICEIA. 02301-000 São Paulo - SP.","NaN"," NaN","privada"
35005182,"CANGOO BILINGUAL SCHOOL","paralisada_2021","3_privada_nao_conveniada",38,"RUA CALOGERO CALIA, 512 VILA SANTO ESTEFANO. 04152-101 São Paulo - SP.","NaN"," NaN","privada"
35005240,"ESCOLA DE EDUCACAO INFANTIL ESPACO CRIATIVO BABY","paralisada_2021","3_privada_nao_conveniada",12,"RUA FRANCISCO ALARICO BERGAMO, 122 VILA TAQUARI. 08230-010 São Paulo - SP.","-46.4531643502847"," -23.5292326240088","privada"
35005367,"BERCARIO SKEKINAH UNIDADE COLINHO","paralisada_2021","3_privada_nao_conveniada",22,"BOM PASTOR, 1273 IPIRANGA. 04203-051 São Paulo - SP.","-46.6071552217586"," -23.5876656114247","privada"
35005392,"ESCOLA JARDIM DA ALEGRIA","paralisada_2021","3_privada_nao_conveniada",13,"RUA PANGAUA, 381 CASA. VILA RE. 03665-010 São Paulo - SP.","NaN"," NaN","privada"
35005417,"ESPACO DO BEBE - JARDIM ENCANTADO","paralisada_2021","3_privada_nao_conveniada",50,"AV NOSSA SENHORA DA CONCORDIA, 176 PARQUE CASA DE PEDRA. 02351-050 São Paulo - SP.","NaN"," NaN","privada"
35005445,"CR P CONV JOSE AVELINO","extinta_2021","2_privada_conveniada",67,"DEOCLECIANO DE OLIVEIRA FILHO, 1137 PARQUE SANTO ANTONIO. 05834-000 São Paulo - SP.","NaN"," NaN","pública ou conveniada"
35005517,"JUNIORS RI","paralisada_2021","3_privada_nao_conveniada",15,"RUA SATURNINO DE ALMEIDA NETO, 23 VILA CAMPO GRANDE. 04455-300 São Paulo - SP.","NaN"," NaN","privada"
35005546,"CALIANDRA ME","paralisada_2021","3_privada_nao_conveniada",42,"RUA GENERAL LECOR, 276 IPIRANGA. 04213-020 São Paulo - SP.","NaN"," NaN","privada"
35005564,"ESC PART NOEMI BERGER PROFA E I A","extinta_2021","3_privada_nao_conveniada",83,"RUA DOUTOR SERGIO JABUR MALUF, 162 PARQUE MARIA HELENA. 05854-100 São Paulo - SP.","NaN"," NaN","privada"
35005573,"O MUNDO DE LUIZA EEI","paralisada_2021","3_privada_nao_conveniada",13,"RUA PADRE MELITON VIGUEIRA PENILLOS, 69 VILA LEOPOLDINA. 05305-070 São Paulo - SP.","NaN"," NaN","privada"
